API,Completion_Date,Cum_BOE,Cum_Gas,Cum_Oil,Daily_Gas,Daily_Oil,Drilling_Type,Field,First_Month_Gas,First_Month_Oil,First_Production_Day,Gas_Gravity,Last_Flow_Pressure,Last_Test_Date,Lat,Lateral Length,Lease_Name,Long,Lower_Perforation,Months_Produced,Oil_Gravity,Operator,Peak_BOE,Peak_Gas,Peak_Oil,Perforated_Interval_Length,Production_Status,Production_type,Reservoir,Section,Spud_Date,TD,Upper_Perforation,Well_Number
4230132344,4/25/2015,1456249.0,2613855.0,1020607.0,3097.0,1159.0,H,PHANTOM,,3.0,12/1/2014,,,2/19/2017,31.7480822,,BILLY BURT 90-TTT-B33 WF,-103.6598053,18407.0,30.0,40.0,MATADOR PRODUCTION COMPANY,84848.0,151224.0,59644.0,8112.0,ACTIVE,OIL,WOLFCAMP,90.0,1/10/2015,19236.0,10295.0,0
4230132775,2/3/2016,178951.0,169657.0,150675.0,333.0,232.0,H,PHANTOM,,1592.0,2/1/2016,,,12/10/2016,31.7654285,,BONAFIDE 29-34,-103.4474495,17081.0,18.0,41.15,"ANADARKO E&P ONSHORE, LLC",20726.0,20312.0,18397.0,4738.0,ACTIVE,OIL,WOLFCAMP,27.0,12/2/2015,17329.0,12343.0,2H
4230132098,11/19/2015,234868.0,464105.0,157517.0,678.0,216.0,H,PHANTOM,11098.0,4708.0,11/1/2015,,,11/22/2015,31.89762,,TXL 48,-103.8192894,15442.0,21.0,47.9,MEWBOURNE HOLDINGS INC,21692.0,47634.0,13753.0,4282.0,ACTIVE,OIL,WOLFCAMP,48.0,12/1/2014,15460.0,11160.0,W101DM
4230132312,2/4/2015,328709.0,1005036.0,161203.0,2754.0,442.0,H,SANDBAR,34021.0,17259.0,8/1/2016,,,1/18/2017,31.9559299,,VOYAGER W,-103.6525309,13869.0,12.0,41.0,EOG RESOURCES INCORPORATED,47702.0,106492.0,31518.0,4659.0,ACTIVE,OIL,BONE SPRING,21.0,2/1/2015,13960.0,9210.0,1H
4230132627,9/26/2015,601271.0,1338604.0,378170.0,1536.0,406.0,H,PHANTOM,10901.0,3145.0,9/1/2015,,,7/11/2016,31.9715767,,LINDSAY 9,-103.7542044,16086.0,23.0,45.2,"RKI EXPLORATION & PRODUCTION, LLC",61676.0,132465.0,39598.0,4348.0,ACTIVE,OIL,WOLFCAMP,9.0,8/7/2015,16264.0,11738.0,0
4230132702,12/4/2015,235986.0,298128.0,186298.0,597.0,237.0,H,PHANTOM,,12079.0,12/1/2015,,,11/7/2016,31.7696918,,HARRISON 29-30,-103.4879007,16946.0,20.0,41.15,"ANADARKO E&P ONSHORE, LLC",20446.0,30140.0,17778.0,4833.0,ACTIVE,OIL,WOLFCAMP,19.0,10/18/2015,17117.0,12113.0,2H
4230131927,8/23/2013,228473.0,606640.0,127366.0,95.0,39.0,H,PHANTOM,1237.0,2480.0,8/1/2013,,,,31.7579886,,CARDINAL 4,-103.601821,14910.0,48.0,46.13,APACHE CORPORATION,26698.0,73922.0,14378.0,3777.0,ACTIVE,OIL,WOLFCAMP,4.0,6/9/2013,14976.0,11133.0,P  1H
4230132786,12/5/2015,249580.0,343783.0,192283.0,501.0,264.0,H,PHANTOM,5585.0,8282.0,1/1/2016,,,2/18/2016,31.8547913,,RUDD DRAW 26-18,-103.45297070000001,16519.0,19.0,43.5,"RSP PERMIAN, LLC",21742.0,28252.0,17136.0,4081.0,ACTIVE,OIL,WOLFCAMP,18.0,11/2/2015,16750.0,12438.0,2HR
4230132633,4/11/2016,154774.0,188667.0,123330.0,340.0,216.0,H,PHANTOM,1914.0,5585.0,4/1/2016,,,5/2/2016,31.984253499999998,,PISTOL 25-7,-103.4278753,16825.0,16.0,42.77,"RSP PERMIAN, LLC",20118.0,25785.0,15820.0,3847.0,ACTIVE,OIL,WOLFCAMP,7.0,1/20/2016,17265.0,12978.0,2H
4230132655,10/20/2015,141830.0,453575.0,66234.0,1056.0,157.0,H,PHANTOM,25577.0,3096.0,6/1/2016,,,12/29/2016,31.766075399999995,,LINDLEY 33-98 LOV,-103.7318868,21461.0,14.0,46.23,RD SHELL,15666.0,52364.0,6939.0,9650.0,ACTIVE,OIL,WOLFCAMP,98.0,9/19/2015,21700.0,11811.0,1H
4230132656,2/13/2016,174865.0,345698.0,117249.0,763.0,255.0,H,PHANTOM,,998.0,2/1/2016,,,2/15/2016,31.840824800000004,,BIRDIE-BELL 54-2-18 LOV,-103.6979728,16165.0,14.0,46.5,"ANADARKO E&P ONSHORE, LLC",27155.0,56357.0,17762.0,4364.0,ACTIVE,OIL,WOLFCAMP,18.0,10/21/2015,16406.0,11801.0,2H
4230132746,12/15/2015,143886.0,272372.0,98491.0,704.0,251.0,H,PHANTOM,4808.0,1663.0,6/1/2016,,,6/12/2016,31.8401189,,LINDLEY 54-2-16 LOV,-103.6624982,16354.0,14.0,46.83,"ANADARKO E&P ONSHORE, LLC",21377.0,41776.0,14414.0,4374.0,ACTIVE,OIL,WOLFCAMP,16.0,11/18/2015,16675.0,11980.0,3H
4230132757,2/27/2016,233497.0,480148.0,153472.0,909.0,274.0,H,PHANTOM,,1442.0,2/1/2016,,,11/17/2016,31.884352000000003,,BULLHEAD 55-2-3 UNIT,-103.7392271,15880.0,18.0,41.88,"ANADARKO E&P ONSHORE, LLC",30995.0,52747.0,22204.0,4402.0,ACTIVE,OIL,WOLFCAMP,46.0,1/16/2016,16045.0,11478.0,1H
4230132798,4/25/2016,262262.0,478443.0,182521.0,869.0,327.0,H,PHANTOM,20604.0,11324.0,4/1/2016,,,4/26/2016,31.896175500000002,,JOHN JAMES 26-16,-103.463931,16421.0,16.0,43.2,"RSP PERMIAN, LLC",28756.0,53576.0,19827.0,3962.0,ACTIVE,OIL,WOLFCAMP,16.0,2/1/2016,16690.0,12459.0,1H
4230132749,1/29/2016,598981.0,1402182.0,365284.0,2553.0,637.0,H,PHANTOM,,1136.0,1/1/2016,0.78,1456.0,12/1/2016,31.9144025,,BULLHEAD 55-1-34 UNIT B,-103.74005179999999,18176.0,19.0,48.2,"ANADARKO E&P ONSHORE, LLC",50994.0,124139.0,30304.0,6529.0,ACTIVE,GAS,WOLFCAMP,34.0,11/24/2015,18345.0,11647.0,1H
4230132625,9/15/2015,1708.0,3666.0,1097.0,83.0,19.0,H,PHANTOM,1107.0,500.0,7/1/2016,,,7/24/2016,31.8727561,,BONNETHEAD 53-2-1 LOV UNIT A,-103.50349940000001,18210.0,2.0,44.9,RD SHELL,1024.0,2559.0,597.0,5976.0,ACTIVE,OIL,WOLFCAMP,1.0,8/12/2015,18496.0,12234.0,1H
4230132664,3/1/2016,182616.0,280607.0,135848.0,549.0,247.0,H,PHANTOM,32485.0,14867.0,3/1/2016,,,2/25/2017,31.972259100000002,,ROCAZOLLER STATE 54-1-12 LOV,-103.61421,16678.0,16.0,46.19,RD SHELL,23480.0,32485.0,19880.0,4297.0,ACTIVE,OIL,WOLFCAMP,12.0,10/26/2015,16870.0,12381.0,2H
4230132652,12/23/2015,201845.0,532177.0,113149.0,1008.0,205.0,H,PHANTOM,2819.0,524.0,12/1/2015,,,1/30/2016,31.7807131,,HUESO SALTO STATE 55-2-48 LOV,-103.7054061,15763.0,20.0,47.62,RD SHELL,13916.0,40692.0,7512.0,4198.0,ACTIVE,OIL,WOLFCAMP,48.0,9/9/2015,15913.0,11565.0,2H
4230132654,2/27/2016,169868.0,329524.0,114947.0,712.0,251.0,H,PHANTOM,2285.0,828.0,2/1/2016,,,4/19/2016,31.7660337,,LINDLEY 33-92 LOV,-103.6643816,21372.0,17.0,45.95,RD SHELL,16285.0,36120.0,11270.0,9847.0,ACTIVE,OIL,WOLFCAMP,92.0,8/16/2015,21640.0,11525.0,1H
4230132779,3/8/2016,257259.0,348884.0,199112.0,601.0,333.0,H,PHANTOM,9396.0,9010.0,3/1/2016,,,4/4/2016,31.8722273,,RUDD DRAW 26-2,-103.4525135,17490.0,17.0,43.33,"RSP PERMIAN, LLC",26152.0,35508.0,20234.0,4643.0,ACTIVE,OIL,WOLFCAMP,3.0,1/3/2016,17600.0,12847.0,4H
4230132788,2/20/2016,193498.0,238822.0,153694.0,433.0,255.0,H,PHANTOM,,1092.0,2/1/2016,,,9/30/2016,31.8245751,,DEUCES WILD 28-17,-103.3982199,17396.0,17.0,42.26,"ANADARKO E&P ONSHORE, LLC",26562.0,29284.0,21681.0,4723.0,ACTIVE,OIL,WOLFCAMP,8.0,12/15/2015,17567.0,12673.0,2H
4230132819,2/2/2016,295220.0,378777.0,232090.0,1028.0,627.0,H,PHANTOM,977.0,643.0,6/1/2016,,,9/20/2016,31.789821000000003,,SUPER DUTY 29-16,-103.459526,17012.0,14.0,41.15,"ANADARKO E&P ONSHORE, LLC",43537.0,57175.0,34008.0,4812.0,ACTIVE,OIL,WOLFCAMP,21.0,1/19/2016,17180.0,12200.0,1H
4230132835,4/24/2016,323411.0,644039.0,216071.0,1513.0,517.0,H,PHANTOM,15649.0,3921.0,4/1/2016,,,1/6/2017,31.893079399999998,,BULLHEAD STATE 55-1-45 UNIT B,-103.75675770000001,19511.0,16.0,41.88,"ANADARKO E&P ONSHORE, LLC",36783.0,77337.0,23893.0,7486.0,ACTIVE,OIL,WOLFCAMP,45.0,3/2/2016,19670.0,12025.0,4H
4230132669,12/15/2015,697250.0,1389711.0,465631.0,5743.0,1924.0,H,PHANTOM,11239.0,3834.0,11/1/2016,,,1/4/2017,31.781744699999997,,GALAPAGOS 53-2-41 LOV UNIT,-103.5772233,18948.0,8.0,45.8,RD SHELL,115771.0,230957.0,84875.0,7315.0,ACTIVE,OIL,WOLFCAMP,41.0,10/11/2015,19150.0,11633.0,0
4230132268,4/17/2015,213364.0,265227.0,169160.0,1465.0,935.0,H,PHANTOM,39641.0,26729.0,2/1/2017,,,,31.9757396,,NOAH BRUNSON B UNIT,-103.4591829,21883.0,6.0,41.0,EOG RESOURCES INCORPORATED,61481.0,76398.0,48748.0,9025.0,ACTIVE,OIL,WOLFCAMP,21.0,1/21/2015,22000.0,12858.0,0
4230132373,7/28/2015,233879.0,629329.0,128991.0,478.0,103.0,H,PHANTOM,1516.0,,7/1/2015,,,10/12/2015,31.958877299999997,,RAYMORE 57-T1-24,-103.9226965,14963.0,25.0,48.15,BHP BILLITON PET(TXLA OP) CO,45196.0,171586.0,16598.0,4417.0,ACTIVE,OIL,WOLFCAMP,13.0,4/13/2015,15162.0,10546.0,2H
4230132785,12/24/2015,252910.0,360094.0,192894.0,975.0,514.0,H,PHANTOM,29.0,3565.0,6/1/2016,,,9/3/2016,31.804344300000004,,BIG BUCKS 29-10,-103.46216590000002,17267.0,14.0,41.15,"ANADARKO E&P ONSHORE, LLC",42919.0,57109.0,33401.0,4847.0,ACTIVE,OIL,WOLFCAMP,15.0,12/2/2015,17449.0,12420.0,2H
4230132810,2/7/2016,206276.0,245069.0,165431.0,594.0,362.0,H,PHANTOM,,18411.0,2/1/2016,,,10/2/2016,31.713815500000003,,UNIVERSITY 19-6,-103.4670498,16635.0,15.0,40.14,"ANADARKO E&P ONSHORE, LLC",24055.0,30969.0,18893.0,4806.0,ACTIVE,OIL,WOLFCAMP,43.0,1/12/2016,16805.0,11829.0,2H
4230132736,5/17/2016,439353.0,620225.0,335982.0,1366.0,723.0,H,PHANTOM,16272.0,13966.0,5/1/2016,,,9/17/2016,31.955818,,KYLE 24,-103.6003267,16565.0,15.0,45.93,"ROSEHILL OPERATING COMPANY, LLC",39518.0,54494.0,30436.0,4324.0,ACTIVE,OIL,WOLFCAMP,24.0,11/23/2015,16800.0,12241.0,G001
4230132793,3/18/2016,177801.0,441955.0,104142.0,755.0,164.0,H,PHANTOM,32349.0,10647.0,4/1/2016,0.71,3400.0,4/26/2016,31.927433,,MOCAP 56-T1-25,-103.80689840000001,16027.0,16.0,49.7,BHP BILLITON PET(TXLA OP) CO,26703.0,55266.0,17492.0,4863.0,ACTIVE,GAS,WOLFCAMP,25.0,2/18/2016,16215.0,11164.0,2H
4230132269,6/30/2015,219039.0,288161.0,171012.0,1359.0,807.0,H,PHANTOM,21615.0,14600.0,1/1/2017,,,2/5/2017,31.972126300000003,,NOAH BRUNSON A UNIT,-103.4723851,22622.0,7.0,41.0,EOG RESOURCES INCORPORATED,58740.0,74969.0,46245.0,9340.0,ACTIVE,OIL,WOLFCAMP,21.0,4/22/2015,22729.0,13282.0,1H
4230132867,6/12/2016,304698.0,643139.0,197508.0,1734.0,529.0,H,PHANTOM,10157.0,4306.0,6/1/2016,,,6/16/2016,31.955353999999996,,BULLHEAD 55-1-22 UNIT A,-103.7472557,18121.0,13.0,47.24,"ANADARKO E&P ONSHORE, LLC",38600.0,80618.0,25164.0,6246.0,ACTIVE,OIL,WOLFCAMP,22.0,4/12/2016,18388.0,11875.0,1H
4230131839,11/19/2012,116177.0,318540.0,63087.0,92.0,24.0,H,SANDBAR,18801.0,6706.0,11/1/2012,0.74,450.0,11/8/2016,31.913072200000002,,TXL 33,-103.85749,13867.0,57.0,49.2,MEWBOURNE HOLDINGS INC,12453.0,34675.0,6706.0,4403.0,ACTIVE,GAS,BONE SPRING,33.0,9/11/2012,13910.0,9464.0,B201PA
4230132466,5/12/2016,200032.0,264793.0,155900.0,524.0,316.0,H,PHANTOM,12378.0,4810.0,5/1/2016,,,6/5/2016,31.9019653,,LEIMAN WEST,-103.4413503,16706.0,15.0,42.73,"RSP PERMIAN, LLC",25267.0,32873.0,19788.0,3995.0,ACTIVE,OIL,WOLFCAMP,9.0,3/1/2016,17038.0,12711.0,3H
4230132611,1/23/2016,1432416.0,2501078.0,1015570.0,5266.0,2059.0,H,PHANTOM,35663.0,15265.0,1/1/2016,,,11/25/2016,31.971823999999998,,STATE GALILEO 7,-103.628753,17186.0,19.0,41.0,EOG RESOURCES INCORPORATED,171067.0,288080.0,123054.0,4858.0,ACTIVE,OIL,WOLFCAMP,11.0,9/21/2015,17311.0,12328.0,0
4230132723,10/29/2015,406419.0,530776.0,317956.0,1085.0,669.0,H,PHANTOM,15491.0,8746.0,2/1/2016,,,8/12/2016,31.903590700000002,,LUDEMAN G,-103.4407185,19466.0,18.0,42.6,"RSP PERMIAN, LLC",35210.0,48339.0,27153.0,6884.0,ACTIVE,OIL,WOLFCAMP,26.0,9/23/2015,19590.0,12582.0,0
4230132744,12/21/2015,136147.0,267348.0,91589.0,642.0,222.0,H,PHANTOM,18414.0,4124.0,6/1/2016,,,6/27/2016,31.780798200000003,,ROSS 55-2-46,-103.7406458,15479.0,14.0,47.3,RD SHELL,12745.0,27127.0,8479.0,4134.0,ACTIVE,OIL,WOLFCAMP,46.0,12/21/2015,15750.0,11345.0,2H
4230132761,3/1/2016,423336.0,905013.0,272500.0,1120.0,352.0,H,PHANTOM,146002.0,43202.0,3/1/2016,,,3/14/2016,31.7211788,,SEAGULL UNIT,-103.6331964,15690.0,17.0,44.97,APACHE CORPORATION,67536.0,146002.0,43202.0,4623.0,ACTIVE,OIL,WOLFCAMP,85.0,11/13/2015,15820.0,11067.0,P103HR
4230132836,6/16/2016,158725.0,429734.0,87103.0,968.0,185.0,H,SANDBAR,15805.0,4198.0,6/1/2016,0.74,500.0,11/13/2016,31.897506,,TXL 45,-103.8712858,13555.0,14.0,48.3,MEWBOURNE HOLDINGS INC,25671.0,60700.0,15554.0,4467.0,ACTIVE,GAS,BONE SPRING,45.0,2/22/2016,13580.0,9088.0,B201DM
4230132000,11/25/2013,146398.0,357256.0,86855.0,128.0,27.0,H,SANDBAR,4441.0,1437.0,11/1/2013,0.75,200.0,11/3/2016,31.971424600000006,,TXL WEST '11',-103.9251493,13641.0,42.0,47.6,MEWBOURNE HOLDINGS INC,22281.0,43368.0,15053.0,4304.0,ACTIVE,GAS,BONE SPRING,11.0,8/22/2013,13680.0,9337.0,B201PA
4230132227,8/28/2014,250296.0,640871.0,143484.0,270.0,46.0,H,SANDBAR,12651.0,3760.0,8/1/2014,0.74,200.0,11/10/2016,31.9267189,,TXL 31,-103.9006389,13400.0,35.0,47.3,MEWBOURNE HOLDINGS INC,28089.0,64881.0,17275.0,4039.0,ACTIVE,GAS,BONE SPRING,31.0,6/27/2014,13470.0,9361.0,B201CN
4230131914,5/24/2013,105338.0,257543.0,62414.0,74.0,21.0,H,SANDBAR,8967.0,2817.0,5/1/2013,0.75,260.0,11/2/2016,31.9413297,,TXL 29,-103.87332090000001,13600.0,51.0,48.1,MEWBOURNE HOLDINGS INC,10864.0,28622.0,6094.0,4013.0,ACTIVE,GAS,BONE SPRING,29.0,3/2/2013,13643.0,9587.0,B201AP
4230132768,3/29/2016,359206.0,445198.0,285006.0,859.0,541.0,H,PHANTOM,,1119.0,3/1/2016,,,9/17/2016,31.739205100000003,,AVALANCHE 29-40 UNIT,-103.45317,18902.0,17.0,40.14,"ANADARKO E&P ONSHORE, LLC",38779.0,49883.0,30465.0,7002.0,ACTIVE,OIL,WOLFCAMP,40.0,1/12/2016,19078.0,11900.0,1H
4230132804,4/25/2016,817046.0,1487682.0,569099.0,2892.0,1127.0,H,PHANTOM,9111.0,3322.0,4/1/2016,,,1/13/2017,31.7365097,,BLUE JAY UNIT,-103.6636812,15664.0,16.0,44.9,APACHE CORPORATION,83435.0,153513.0,60530.0,4850.0,ACTIVE,OIL,WOLFCAMP,89.0,2/17/2016,15815.0,10814.0,0
4230132697,3/1/2016,321504.0,684624.0,207400.0,1808.0,547.0,H,PHANTOM,2917.0,758.0,6/1/2016,,,7/26/2016,31.809685899999998,,TAHITI 55-2-33 LOV UNIT A,-103.7605056,18395.0,13.0,48.18,RD SHELL,36898.0,77672.0,23953.0,6779.0,ACTIVE,OIL,WOLFCAMP,33.0,1/26/2016,18650.0,11616.0,0
4230132753,2/23/2016,359875.0,843153.0,219350.0,1256.0,305.0,H,PHANTOM,24156.0,8619.0,2/1/2016,0.74,1393.0,3/22/2016,31.867899199999997,,STATE PACIFIC 55-T2-8X17,-103.78480920000001,18450.0,18.0,48.0,BHP BILLITON PET(TXLA OP) CO,52738.0,115211.0,33536.0,7394.0,ACTIVE,GAS,WOLFCAMP,8.0,12/24/2015,18655.0,11056.0,1H
4230132778,3/15/2016,303330.0,407362.0,235436.0,4477.0,2587.0,H,PHANTOM,128870.0,71712.0,4/1/2017,,,5/6/2017,31.7887891,,GALAPAGOS 53-2-37 LOV UNIT B,-103.5004124,19105.0,3.0,45.9,RD SHELL,108922.0,152075.0,87852.0,7261.0,ACTIVE,OIL,WOLFCAMP,37.0,12/25/2015,19370.0,11844.0,0
4230132825,6/1/2016,203008.0,505379.0,118778.0,1319.0,311.0,H,PHANTOM,5484.0,1128.0,6/1/2016,0.81,1462.0,10/5/2016,31.9700934,,BITTERROOT 54-1-18,-103.6978672,16071.0,14.0,47.0,"ANADARKO E&P ONSHORE, LLC",21576.0,60107.0,12465.0,4402.0,ACTIVE,GAS,WOLFCAMP,18.0,4/13/2016,16265.0,11669.0,2H
4230132875,6/25/2016,144336.0,192061.0,112326.0,442.0,260.0,H,PHANTOM,7290.0,1613.0,6/1/2016,,,2/6/2017,31.887308299999997,,HUGHES TALBOT 75-22,-103.33490959999999,16658.0,14.0,42.6,"RSP PERMIAN, LLC",19695.0,23305.0,15811.0,4009.0,ACTIVE,OIL,WOLFCAMP,22.0,4/23/2016,16805.0,12649.0,1H
4230132063,6/30/2014,254560.0,765475.0,126981.0,457.0,67.0,H,SANDBAR,42119.0,9566.0,9/1/2014,0.87,165.0,12/23/2016,31.927798499999998,,SID M. KYLE 26,-103.6198841,14098.0,35.0,47.6,"ROSEHILL OPERATING COMPANY, LLC",18095.0,46250.0,10387.0,4598.0,ACTIVE,GAS,BONE SPRING,26.0,11/13/2013,14248.0,9500.0,E001AH
4230131957,10/11/2013,97386.0,314367.0,44992.0,219.0,35.0,H,SANDBAR,12941.0,1836.0,9/1/2014,0.81,165.0,5/30/2016,31.9267152,,Z&T 32,-103.67134709999999,13733.0,35.0,47.8,"ROSEHILL OPERATING COMPANY, LLC",3993.0,13741.0,1947.0,4433.0,ACTIVE,GAS,BONE SPRING,32.0,6/6/2013,13997.0,9300.0,F001AH
4230131921,8/4/2013,92301.0,341373.0,35406.0,183.0,32.0,H,SANDBAR,,2211.0,10/1/2014,0.82,115.0,5/30/2016,31.928078999999997,,SID M. KYLE 26,-103.6293677,14326.0,34.0,44.8,"ROSEHILL OPERATING COMPANY, LLC",4802.0,21970.0,2211.0,4626.0,ACTIVE,GAS,BONE SPRING,26.0,4/7/2013,14344.0,9700.0,B003AH
4230132769,3/23/2016,440768.0,539550.0,350843.0,1047.0,668.0,H,PHANTOM,,7709.0,3/1/2016,,,10/16/2016,31.7391842,,RICOCHET 29-40 UNIT,-103.45324609999999,18882.0,16.0,40.14,"ANADARKO E&P ONSHORE, LLC",48067.0,60222.0,38030.0,7052.0,ACTIVE,OIL,WOLFCAMP,40.0,2/2/2016,19050.0,11830.0,1H
4230132828,4/27/2016,142881.0,176599.0,113448.0,334.0,220.0,H,PHANTOM,,262.0,4/1/2016,,,5/1/2016,31.8427376,,RIPPIN WRANGLER C26-19,-103.44406690000001,16974.0,16.0,46.63,"ANADARKO E&P ONSHORE, LLC",21841.0,28667.0,17063.0,4227.0,ACTIVE,OIL,WOLFCAMP,19.0,2/23/2016,17127.0,12747.0,1H
4230132850,3/26/2016,165431.0,323753.0,111472.0,969.0,334.0,H,PHANTOM,40215.0,10980.0,9/1/2016,,,9/19/2016,31.767667100000004,,HALL 33-93 LOV UNIT,-103.6738403,19989.0,11.0,45.9,RD SHELL,17683.0,40215.0,11674.0,8534.0,ACTIVE,OIL,WOLFCAMP,44.0,3/5/2016,20250.0,11455.0,1H
4230132863,6/16/2016,206898.0,277856.0,160589.0,664.0,376.0,H,PHANTOM,2400.0,4999.0,6/1/2016,,,7/5/2016,31.8903392,,RUDD DRAW 75-10,-103.44131159999999,17217.0,14.0,42.83,"RSP PERMIAN, LLC",23731.0,33173.0,18202.0,4610.0,ACTIVE,OIL,WOLFCAMP,9.0,3/27/2016,17355.0,12607.0,2H
4230132298,1/24/2015,347824.0,970021.0,186154.0,513.0,112.0,H,PHANTOM,36101.0,5089.0,1/1/2015,,,,31.927027600000002,,MOCAP 56-T1-25,-103.8068938,16256.0,30.0,,BHP BILLITON PET(TXLA OP) CO,36211.0,103859.0,19732.0,5136.0,ACTIVE,GAS,WOLFCAMP,36.0,9/30/2014,16457.0,11120.0,1H
4230132556,7/14/2015,394620.0,1087970.0,213292.0,1778.0,301.0,H,TWO GEORGES,17583.0,4530.0,7/1/2015,,,5/5/2017,31.710076899999997,,DOROTHY WHITE 82-TTT-B33 WF,-103.61023459999998,14540.0,25.0,46.3,MATADOR PRODUCTION COMPANY,43097.0,131919.0,21110.0,4626.0,ACTIVE,OIL,BONE SPRING,82.0,6/1/2015,14746.0,9914.0,0
4230132827,5/9/2016,203450.0,260823.0,159979.0,541.0,329.0,H,PHANTOM,9601.0,8011.0,5/1/2016,,,5/15/2016,31.8345527,,CORSAIR C26-20,-103.4739926,16599.0,14.0,44.12,"ANADARKO E&P ONSHORE, LLC",41015.0,53861.0,32038.0,4234.0,ACTIVE,OIL,WOLFCAMP,20.0,3/30/2016,16764.0,12365.0,1H
4230132074,4/8/2015,924114.0,1780466.0,627370.0,3480.0,1113.0,H,PHANTOM,89113.0,40948.0,4/1/2015,,,12/31/2016,31.9850875,,STATE MERCURY 7,-103.6616556,16841.0,25.0,41.0,EOG RESOURCES INCORPORATED,96446.0,218591.0,60014.0,4871.0,ACTIVE,OIL,WOLFCAMP,9.0,12/28/2014,17007.0,11970.0,0
4230132107,9/1/2014,451320.0,1640443.0,177913.0,1048.0,69.0,H,SANDBAR,9472.0,4980.0,9/1/2014,0.85,515.0,10/28/2014,31.912126500000003,,Z&T 42,-103.6916002,13357.0,35.0,48.7,"ROSEHILL OPERATING COMPANY, LLC",31644.0,92099.0,18610.0,4651.0,ACTIVE,GAS,BONE SPRING,42.0,5/29/2014,13495.0,8706.0,E002AH
4230132752,1/25/2016,438205.0,1104076.0,254192.0,1380.0,296.0,H,PHANTOM,6988.0,1482.0,1/1/2016,0.73,1262.0,3/22/2016,31.8535825,,STATE FOREST 55-T2-18X19,-103.8029676,18301.0,19.0,49.1,BHP BILLITON PET(TXLA OP) CO,57547.0,136659.0,34770.0,7445.0,ACTIVE,GAS,WOLFCAMP,18.0,11/23/2015,18495.0,10856.0,1H
4230132635,7/14/2016,474554.0,1677270.0,195009.0,4523.0,530.0,H,PHANTOM,26376.0,1500.0,7/1/2016,0.74,4610.0,7/31/2016,31.912048,,KENTZEL STATE 42 SL,-103.80225970000001,16115.0,13.0,54.7,MEWBOURNE HOLDINGS INC,62250.0,197614.0,29314.0,4385.0,ACTIVE,GAS,WOLFCAMP,42.0,3/3/2016,16170.0,11730.0,W202DM
4230132644,11/1/2015,220307.0,217114.0,184121.0,273.0,170.0,H,PHANTOM,30251.0,25743.0,11/1/2015,,,12/3/2015,31.8825603,,STATE PROTECTOR 55-T2-2X11 PSA,-103.7340635,18750.0,21.0,46.18,BHP BILLITON PET(TXLA OP) CO,30785.0,30251.0,25743.0,7358.0,ACTIVE,OIL,WOLFCAMP,2.0,7/17/2015,18950.0,11392.0,1H
4230132651,11/9/2015,225557.0,574212.0,129855.0,780.0,132.0,H,SANDBAR,16947.0,6594.0,11/1/2015,,,5/4/2017,31.956386100000003,,JACKSON TRUST C 12-TTT-C24 NL,-103.3590308,15914.0,21.0,46.15,MATADOR PRODUCTION COMPANY,23158.0,47556.0,15240.0,6424.0,ACTIVE,OIL,BONE SPRING,11.0,7/25/2015,16054.0,9490.0,0
4230132731,3/16/2016,289473.0,634425.0,183735.0,1214.0,365.0,H,TWO GEORGES,12331.0,1971.0,3/1/2016,,,5/4/2017,31.731720000000003,,DICK JAY 92-TTT-B01 WF,-103.58934040000001,14713.0,17.0,43.75,MATADOR PRODUCTION COMPANY,28816.0,75121.0,16498.0,4822.0,ACTIVE,OIL,BONE SPRING,90.0,1/10/2016,14883.0,9891.0,0
4230132733,4/5/2016,639595.0,1663275.0,362382.0,2557.0,572.0,H,PHANTOM,136693.0,34506.0,4/1/2016,,,4/22/2016,31.731725800000003,,DICK JAY 92-TTT-B01 WF,-103.5892074,16291.0,16.0,46.6,MATADOR PRODUCTION COMPANY,100481.0,304540.0,49724.0,5112.0,ACTIVE,OIL,WOLFCAMP,90.0,1/25/2016,16435.0,11179.0,0
4230132844,7/10/2016,94847.0,183771.0,64218.0,469.0,168.0,H,SANDBAR,27162.0,8125.0,7/1/2016,,,8/15/2016,31.7282177,,NEELIE 1-85 LOV,-103.5837585,14089.0,12.0,45.8,RD SHELL,18392.0,27865.0,14062.0,4147.0,ACTIVE,OIL,BONE SPRING,85.0,2/7/2016,14150.0,9942.0,1H
4230132857,6/23/2016,211248.0,268607.0,166480.0,536.0,348.0,H,PHANTOM,34454.0,18819.0,6/1/2016,,,6/24/2016,31.938121399999996,,BRUNSON D,-103.4855055,17465.0,14.0,42.6,"RSP PERMIAN, LLC",27081.0,38480.0,20668.0,4985.0,ACTIVE,OIL,WOLFCAMP,12.0,3/2/2016,17653.0,12480.0,1202H
4230132879,8/14/2016,123513.0,192755.0,91387.0,703.0,334.0,H,SANDBAR,3720.0,1523.0,8/1/2016,,,12/29/2016,31.9865233,,THRESHER 54-1-5,-103.68175179999999,14936.0,9.0,45.57,"ANADARKO E&P ONSHORE, LLC",28981.0,42317.0,21928.0,4288.0,ACTIVE,OIL,BONE SPRING,5.0,4/24/2016,15107.0,10648.0,1H
